,carType,year
28155,ICE,2014
28156,ICE,2014
28157,ICE,2014
28158,ICE,2014
28159,ICE,2014
28160,ICE,2014
28161,ICE,2014
28162,ICE,2014
28163,ICE,2014
28164,ICE,2014
28165,ICE,2014
28166,ICE,2014
28167,ICE,2014
28168,ICE,2014
28169,ICE,2014
28170,ICE,2014
28171,ICE,2014
28172,ICE,2014
28173,EV,2015
28174,ICE,2015
28175,ICE,2015
28176,ICE,2015
28177,ICE,2015
28178,ICE,2015
28179,ICE,2015
28180,ICE,2015
28181,ICE,2015
28182,ICE,2015
28183,ICE,2015
28184,ICE,2015
28185,ICE,2015
28186,ICE,2015
28187,ICE,2015
28188,ICE,2015
28190,ICE,2015
28191,ICE,2015
28192,ICE,2015
28193,ICE,2016
28194,ICE,2016
28195,ICE,2016
28196,ICE,2016
28197,EV,2016
28198,ICE,2016
28199,ICE,2016
28200,EV,2016
28201,ICE,2016
28202,ICE,2016
28203,ICE,2016
28204,ICE,2016
28205,ICE,2016
28206,EV,2016
28207,ICE,2016
28208,ICE,2016
28209,ICE,2016
28210,ICE,2016
28211,ICE,2016
28212,ICE,2017
28213,ICE,2017
28215,ICE,2017
28216,ICE,2017
28217,ICE,2017
28218,ICE,2017
28219,ICE,2017
28220,ICE,2017
28221,ICE,2017
28222,ICE,2017
28223,ICE,2017
28224,ICE,2017
28225,ICE,2017
28226,EV,2017
28227,ICE,2017
28228,ICE,2017
28229,ICE,2017
28230,ICE,2017
28231,ICE,2017
28232,ICE,2018
28233,ICE,2018
28234,ICE,2018
28235,ICE,2018
28236,ICE,2018
28237,ICE,2018
28238,ICE,2018
28239,ICE,2018
28240,ICE,2018
28241,ICE,2018
28242,ICE,2018
28243,ICE,2018
28244,ICE,2018
28245,ICE,2018
28246,ICE,2018
28247,ICE,2018
28248,ICE,2018
28249,ICE,2018
28250,ICE,2018
28251,ICE,2018
28252,ICE,2019
28253,ICE,2019
28254,ICE,2019
28255,ICE,2019
28256,ICE,2019
28257,ICE,2019
28259,ICE,2019
28260,ICE,2019
28261,ICE,2019
28262,ICE,2019
28263,ICE,2019
28264,ICE,2019
28265,ICE,2019
28266,ICE,2019
28267,ICE,2019
28268,ICE,2019
28269,EV,2019
28270,ICE,2019
28271,ICE,2019
28272,EV,2020
28273,ICE,2020
28274,EV,2020
28275,ICE,2020
28276,EV,2020
28277,EV,2020
28278,ICE,2020
28279,ICE,2020
28280,EV,2020
28281,ICE,2020
28282,ICE,2020
28283,ICE,2020
28284,ICE,2020
28285,EV,2020
28286,ICE,2020
28287,ICE,2020
28288,ICE,2020
28289,EV,2020
28290,EV,2020
28291,ICE,2020
28292,ICE,2021
28293,ICE,2021
28294,ICE,2021
28295,EV,2021
28296,ICE,2021
28297,ICE,2021
28298,ICE,2021
28299,ICE,2021
28300,EV,2021
28301,ICE,2021
28302,ICE,2021
28303,ICE,2021
28304,ICE,2021
28305,ICE,2021
28306,ICE,2021
28307,ICE,2021
28308,ICE,2021
28309,ICE,2021
28310,ICE,2021
28311,ICE,2021
28312,ICE,2011
28313,ICE,2011
28314,ICE,2011
28315,ICE,2011
28316,ICE,2011
28317,ICE,2011
28318,ICE,2011
28319,ICE,2011
28320,ICE,2011
28321,ICE,2011
28322,ICE,2011
28323,ICE,2011
28324,ICE,2011
28325,ICE,2011
28326,ICE,2011
28327,ICE,2011
28328,ICE,2011
28329,ICE,2011
28330,ICE,2011
28331,ICE,2011
28332,ICE,2012
28333,ICE,2012
28334,ICE,2012
28335,ICE,2012
28336,ICE,2012
28337,ICE,2012
28338,ICE,2012
28339,ICE,2012
28340,ICE,2012
28341,ICE,2012
28342,ICE,2012
28343,ICE,2012
28344,ICE,2012
28345,ICE,2012
28346,ICE,2012
28347,ICE,2012
28348,ICE,2012
28349,ICE,2012
28350,ICE,2012
28351,ICE,2012
28352,ICE,2013
28353,ICE,2013
28354,ICE,2013
28355,ICE,2013
28356,ICE,2013
28357,ICE,2013
28358,ICE,2013
28359,ICE,2013
28360,ICE,2013
28361,ICE,2013
28362,ICE,2013
28363,ICE,2013
28364,ICE,2013
28365,ICE,2013
28366,ICE,2013
28367,ICE,2013
28368,ICE,2013
28369,ICE,2013
28370,ICE,2013
28371,ICE,2014
28372,ICE,2014
28373,ICE,2014
28374,ICE,2014
28375,ICE,2014
28376,ICE,2014
28377,ICE,2014
28378,ICE,2014
28379,ICE,2014
28380,ICE,2014
28381,ICE,2014
28382,ICE,2014
28383,ICE,2014
28384,ICE,2014
28385,ICE,2014
28386,ICE,2014
28387,ICE,2014
28388,EV,2014
28389,ICE,2014
28390,ICE,2014
28391,ICE,2015
28392,ICE,2015
28393,ICE,2015
28394,ICE,2015
28395,ICE,2015
28396,ICE,2015
28397,ICE,2015
28398,ICE,2015
28399,ICE,2015
28400,ICE,2015
28401,ICE,2015
28402,ICE,2015
28403,ICE,2015
28404,ICE,2015
28405,ICE,2015
28406,ICE,2015
28407,ICE,2015
28408,ICE,2015
28409,ICE,2015
28410,ICE,2015
28411,ICE,2016
28412,ICE,2016
28413,ICE,2016
28414,ICE,2016
28415,ICE,2016
28416,ICE,2016
28417,ICE,2016
28418,ICE,2016
28419,ICE,2016
28420,ICE,2016
28421,ICE,2016
28422,ICE,2016
28423,ICE,2016
28424,ICE,2016
28425,ICE,2016
28426,ICE,2016
28427,ICE,2016
28428,ICE,2016
28429,ICE,2016
28430,ICE,2016
28431,ICE,2017
28432,ICE,2017
28433,ICE,2017
28434,ICE,2017
28435,ICE,2017
28436,ICE,2017
28437,ICE,2017
28438,ICE,2017
28439,ICE,2017
28440,ICE,2017
28441,ICE,2017
28442,ICE,2017
28443,ICE,2017
28444,ICE,2017
28445,ICE,2017
28446,ICE,2017
28447,ICE,2017
28448,ICE,2017
28449,ICE,2017
28450,ICE,2017
28451,ICE,2018
28453,ICE,2018
28454,ICE,2018
28455,ICE,2018
28456,ICE,2018
28457,ICE,2018
28458,ICE,2018
28459,ICE,2018
28460,ICE,2018
28461,ICE,2018
28462,ICE,2018
28463,ICE,2018
28464,ICE,2018
28465,ICE,2018
28466,ICE,2018
28467,ICE,2018
28468,ICE,2018
28469,ICE,2018
28470,ICE,2018
28471,ICE,2019
28472,ICE,2019
28473,ICE,2019
28474,ICE,2019
28475,ICE,2019
28476,ICE,2019
28477,ICE,2019
28478,ICE,2019
28479,ICE,2019
28480,ICE,2019
28481,ICE,2019
28482,ICE,2019
28483,ICE,2019
28484,ICE,2019
28485,ICE,2019
28486,ICE,2019
28487,ICE,2019
28488,ICE,2019
28489,ICE,2019
28490,ICE,2019
28491,ICE,2020
28492,ICE,2020
28493,ICE,2020
28494,ICE,2020
28495,ICE,2020
28496,ICE,2020
28497,ICE,2020
28498,ICE,2020
28499,ICE,2020
28500,ICE,2020
28501,ICE,2020
28502,ICE,2020
28503,ICE,2020
28504,ICE,2020
28505,ICE,2020
28506,ICE,2020
28507,ICE,2020
28508,ICE,2020
28509,ICE,2020
28510,ICE,2020
28511,ICE,2021
28512,ICE,2021
28513,ICE,2021
28514,ICE,2021
28515,ICE,2021
28516,ICE,2021
28517,ICE,2021
28518,ICE,2021
28519,EV,2021
28520,EV,2021
28521,ICE,2021
28522,ICE,2021
28523,ICE,2021
28524,ICE,2021
28525,ICE,2021
28526,ICE,2021
28527,EV,2021
28528,ICE,2021
28529,ICE,2021
28530,ICE,2021
28531,ICE,2011
28532,ICE,2011
28533,ICE,2011
28534,ICE,2011
28535,ICE,2011
28536,ICE,2011
28537,ICE,2011
28538,ICE,2011
28539,ICE,2011
28540,ICE,2011
28541,ICE,2011
28542,ICE,2011
28543,ICE,2011
28544,ICE,2011
28545,ICE,2011
28546,ICE,2011
28547,ICE,2011
28548,ICE,2011
28549,ICE,2011
28550,ICE,2011
28551,ICE,2012
28552,ICE,2012
28553,ICE,2012
28554,ICE,2012
28555,ICE,2012
28556,ICE,2012
28557,ICE,2012
28558,ICE,2012
28559,ICE,2012
28560,ICE,2012
28561,ICE,2012
28562,ICE,2012
28563,ICE,2012
28564,ICE,2012
28565,ICE,2012
28566,ICE,2012
28567,ICE,2012
28568,ICE,2012
28569,ICE,2012
28570,ICE,2012
28571,ICE,2013
28572,ICE,2013
28573,ICE,2013
28574,ICE,2013
28575,ICE,2013
28576,ICE,2013
28577,EV,2013
28578,ICE,2013
28579,ICE,2013
28580,ICE,2013
28581,ICE,2013
28582,ICE,2013
28583,ICE,2013
28584,ICE,2013
28585,ICE,2013
28586,ICE,2013
28587,ICE,2013
28588,ICE,2013
28589,ICE,2013
28590,ICE,2013
28591,ICE,2014
28592,ICE,2014
28593,ICE,2014
28594,ICE,2014
28595,ICE,2014
28596,ICE,2014
28597,ICE,2014
28598,ICE,2014
28599,ICE,2014
28600,ICE,2014
28601,ICE,2014
28602,ICE,2014
28603,ICE,2014
28604,ICE,2014
28605,ICE,2014
28606,ICE,2014
28607,ICE,2014
28608,ICE,2014
28609,ICE,2014
28610,ICE,2014
28611,ICE,2015
28612,ICE,2015
28613,ICE,2015
28614,ICE,2015
28615,ICE,2015
28616,ICE,2015
28617,ICE,2015
28618,ICE,2015
28619,ICE,2015
28620,ICE,2015
28621,ICE,2015
28622,ICE,2015
28623,ICE,2015
28624,ICE,2015
28625,ICE,2015
28626,ICE,2015
28627,ICE,2015
28628,ICE,2015
28629,ICE,2015
28630,ICE,2015
28631,ICE,2016
28632,ICE,2016
28633,ICE,2016
28634,ICE,2016
28635,ICE,2016
28636,ICE,2016
28637,ICE,2016
28638,ICE,2016
28639,ICE,2016
28640,ICE,2016
28641,ICE,2016
28642,ICE,2016
28643,ICE,2016
28644,ICE,2016
28645,ICE,2016
28646,ICE,2016
28647,ICE,2016
28648,ICE,2016
28649,ICE,2016
28650,ICE,2016
28651,ICE,2017
28652,ICE,2017
28653,ICE,2017
28654,ICE,2017
28655,ICE,2017
28656,ICE,2017
28657,ICE,2017
28658,ICE,2017
28659,ICE,2017
28660,ICE,2017
28661,ICE,2017
28662,ICE,2017
28663,ICE,2017
28664,ICE,2017
28665,ICE,2017
28666,ICE,2017
28667,ICE,2017
28668,ICE,2017
28669,ICE,2017
28670,ICE,2017
28671,ICE,2018
28672,ICE,2018
28673,ICE,2018
28674,ICE,2018
28675,ICE,2018
28676,ICE,2018
28677,ICE,2018
28678,ICE,2018
28679,ICE,2018
28680,ICE,2018
28681,ICE,2018
28682,ICE,2018
28683,ICE,2018
28684,ICE,2018
28685,ICE,2018
28686,ICE,2018
28687,ICE,2018
28688,ICE,2018
28689,ICE,2018
28690,ICE,2018
28691,ICE,2019
28692,ICE,2019
28693,ICE,2019
28694,ICE,2019
28695,ICE,2019
28696,ICE,2019
28697,ICE,2019
28698,ICE,2019
28699,ICE,2019
28700,ICE,2019
28701,ICE,2019
28702,ICE,2019
28703,ICE,2019
28704,ICE,2019
28705,ICE,2019
28706,ICE,2019
28707,ICE,2019
28708,ICE,2019
28709,ICE,2019
28710,ICE,2019
28711,ICE,2020
28712,ICE,2020
28713,ICE,2020
28714,ICE,2020
28715,ICE,2020
28716,ICE,2020
28717,ICE,2020
28718,ICE,2020
28719,ICE,2020
28720,ICE,2020
28721,ICE,2020
28722,ICE,2020
28723,ICE,2020
28724,ICE,2020
28725,ICE,2020
28726,ICE,2020
28727,ICE,2020
28728,ICE,2020
28729,ICE,2020
28730,ICE,2020
28731,ICE,2021
28732,ICE,2021
28733,EV,2021
28734,EV,2021
28735,EV,2021
28736,ICE,2021
28737,EV,2021
28738,ICE,2021
28739,ICE,2021
28740,ICE,2021
28741,ICE,2021
28742,EV,2021
28743,EV,2021
28744,EV,2021
28745,EV,2021
28746,ICE,2021
28747,ICE,2021
28748,ICE,2021
28749,ICE,2011
28750,ICE,2011
28751,ICE,2011
28752,ICE,2011
28753,ICE,2011
28754,ICE,2011
28755,ICE,2011
28756,ICE,2011
28757,ICE,2011
28758,ICE,2011
28759,ICE,2011
28760,ICE,2011
28761,ICE,2011
28762,ICE,2011
28763,ICE,2011
28764,ICE,2011
28765,ICE,2011
28766,ICE,2011
28767,ICE,2011
28768,ICE,2011
28769,ICE,2012
28770,ICE,2012
28771,ICE,2012
28772,ICE,2012
28773,ICE,2012
28774,ICE,2012
28775,ICE,2012
28776,ICE,2012
28777,ICE,2012
28778,ICE,2012
28779,ICE,2012
28780,ICE,2012
28781,ICE,2012
28782,ICE,2012
28783,ICE,2012
28784,ICE,2012
28785,ICE,2012
28786,ICE,2012
28787,ICE,2012
28788,ICE,2012
28789,ICE,2013
28790,ICE,2013
28791,ICE,2013
28792,ICE,2013
28793,ICE,2013
28794,ICE,2013
28795,ICE,2013
28796,ICE,2013
28797,ICE,2013
28798,ICE,2013
28799,ICE,2013
28800,ICE,2013
28801,ICE,2013
28802,ICE,2013
28803,ICE,2013
28804,ICE,2013
28805,ICE,2013
28806,ICE,2013
28807,ICE,2014
28808,ICE,2014
28809,ICE,2014
28810,ICE,2014
28811,ICE,2014
28812,ICE,2014
28813,ICE,2014
28815,ICE,2014
28816,ICE,2014
28817,ICE,2014
28818,ICE,2014
28819,ICE,2014
28820,ICE,2014
28821,ICE,2014
28822,ICE,2014
28823,ICE,2014
28824,ICE,2014
28825,ICE,2014
28826,ICE,2015
28827,ICE,2015
28828,ICE,2015
28829,ICE,2015
28830,ICE,2015
28831,ICE,2015
28832,ICE,2015
28833,ICE,2015
28834,ICE,2015
28835,ICE,2015
28836,ICE,2015
28837,ICE,2015
28838,ICE,2015
28839,ICE,2015
28840,ICE,2015
28841,ICE,2015
28842,ICE,2015
28843,ICE,2015
28844,ICE,2015
28845,ICE,2015
28846,ICE,2016
28847,ICE,2016
28848,ICE,2016
28849,ICE,2016
28850,ICE,2016
28851,ICE,2016
28852,ICE,2016
28853,ICE,2016
28854,ICE,2016
28855,ICE,2016
28856,ICE,2016
28857,ICE,2016
28858,ICE,2016
28859,ICE,2016
28860,ICE,2016
28861,ICE,2016
28862,ICE,2016
28863,ICE,2016
28864,ICE,2016
28865,ICE,2016
28866,ICE,2017
28867,ICE,2017
28868,ICE,2017
28869,ICE,2017
28870,ICE,2017
28871,ICE,2017
28872,ICE,2017
28873,ICE,2017
28874,ICE,2017
28875,ICE,2017
28876,ICE,2017
28877,ICE,2017
28878,ICE,2017
28879,ICE,2017
28880,ICE,2017
28881,ICE,2017
28882,ICE,2017
28883,ICE,2017
28884,ICE,2017
28885,ICE,2017
28886,EV,2018
28887,ICE,2018
28888,ICE,2018
28889,ICE,2018
28890,ICE,2018
28891,ICE,2018
28892,ICE,2018
28893,ICE,2018
28894,ICE,2018
28895,ICE,2018
28896,ICE,2018
28897,ICE,2018
28898,ICE,2018
28899,ICE,2018
28900,ICE,2018
28901,ICE,2018
28902,ICE,2018
28903,ICE,2018
28904,ICE,2018
28905,ICE,2018
28906,ICE,2019
28907,ICE,2019
28908,ICE,2019
28909,ICE,2019
28910,ICE,2019
28911,ICE,2019
28912,ICE,2019
28913,ICE,2019
28914,ICE,2019
28915,ICE,2019
28916,ICE,2019
28917,ICE,2019
28918,ICE,2019
28919,ICE,2019
28920,ICE,2019
28921,ICE,2019
28922,EV,2019
28923,ICE,2019
28924,ICE,2019
28925,ICE,2019
28926,ICE,2020
28927,ICE,2020
28928,ICE,2020
28929,EV,2020
28930,ICE,2020
28931,ICE,2020
28932,ICE,2020
28933,ICE,2020
28934,ICE,2020
28935,ICE,2020
28936,ICE,2020
28937,ICE,2020
28938,ICE,2020
28939,ICE,2020
28940,ICE,2020
28941,ICE,2020
28942,ICE,2020
28943,ICE,2020
28944,ICE,2020
28945,ICE,2021
28946,ICE,2021
28947,ICE,2021
28949,ICE,2021
28950,ICE,2021
28951,ICE,2021
28952,ICE,2021
28953,EV,2021
28954,ICE,2021
28955,EV,2021
28956,ICE,2021
28957,ICE,2021
28958,ICE,2021
28959,ICE,2021
28960,ICE,2021
28961,EV,2021
28962,ICE,2021
28963,ICE,2021
28964,ICE,2021
28965,ICE,2011
28966,ICE,2011
28967,ICE,2011
28968,ICE,2011
28969,ICE,2011
28970,ICE,2011
28971,ICE,2011
28972,ICE,2011
28973,ICE,2011
28974,ICE,2011
28975,ICE,2011
28976,ICE,2011
28977,ICE,2011
28978,ICE,2011
28979,ICE,2011
28980,ICE,2011
28981,ICE,2011
28982,ICE,2011
28983,ICE,2011
28984,ICE,2011
28985,ICE,2012
28986,ICE,2012
28987,ICE,2012
28988,ICE,2012
28989,ICE,2012
28990,ICE,2012
28991,ICE,2012
28992,ICE,2012
28993,ICE,2012
28994,ICE,2012
28995,ICE,2012
28996,ICE,2012
28997,ICE,2012
28998,ICE,2012
28999,ICE,2012
29000,ICE,2012
29001,ICE,2012
29002,ICE,2012
29003,ICE,2012
29004,ICE,2012
29005,ICE,2013
29006,ICE,2013
29007,ICE,2013
29008,ICE,2013
29009,ICE,2013
29010,ICE,2013
29011,ICE,2013
29012,ICE,2013
29013,ICE,2013
29014,ICE,2013
29015,ICE,2013
29016,ICE,2013
29017,ICE,2013
29018,ICE,2013
29019,ICE,2013
29020,ICE,2013
29021,ICE,2013
29022,ICE,2013
29023,ICE,2013
29024,ICE,2013
29025,ICE,2014
29026,ICE,2014
29027,ICE,2014
29028,ICE,2014
29029,ICE,2014
29030,ICE,2014
29031,EV,2014
29032,ICE,2014
29033,ICE,2014
29034,ICE,2014
29035,ICE,2014
29036,ICE,2014
29037,ICE,2014
29038,ICE,2014
29039,ICE,2014
29040,ICE,2014
29041,ICE,2014
29042,ICE,2014
29043,ICE,2014
29044,ICE,2015
29045,ICE,2015
29046,ICE,2015
29047,ICE,2015
29048,ICE,2015
29049,ICE,2015
29050,ICE,2015
29051,ICE,2015
29052,ICE,2015
29053,ICE,2015
29054,ICE,2015
29055,ICE,2015
29056,ICE,2015
29057,ICE,2015
29058,ICE,2015
29059,ICE,2015
29060,ICE,2015
29061,ICE,2015
29062,ICE,2016
29063,ICE,2016
29064,ICE,2016
29065,ICE,2016
29066,ICE,2016
29067,EV,2016
29068,EV,2016
29069,ICE,2016
29070,ICE,2016
29071,ICE,2016
29072,ICE,2016
29073,ICE,2016
29074,ICE,2016
29075,ICE,2016
29076,ICE,2016
29077,ICE,2016
29078,ICE,2016
29079,ICE,2016
29080,ICE,2016
29081,ICE,2017
29082,ICE,2017
29083,ICE,2017
29084,ICE,2017
29085,ICE,2017
29086,ICE,2017
29087,ICE,2017
29088,ICE,2017
29089,ICE,2017
29090,ICE,2017
29091,ICE,2017
29092,ICE,2017
29093,ICE,2017
29094,ICE,2017
29097,ICE,2017
29098,ICE,2017
29099,ICE,2017
29100,ICE,2017
29101,ICE,2018
29102,ICE,2018
29103,ICE,2018
29104,ICE,2018
29105,ICE,2018
29106,ICE,2018
29107,ICE,2018
29108,ICE,2018
29109,ICE,2018
29110,ICE,2018
29111,ICE,2018
29112,ICE,2018
29113,ICE,2018
29114,ICE,2018
29115,ICE,2018
29116,ICE,2018
29117,ICE,2018
29118,ICE,2018
29119,ICE,2018
29121,ICE,2019
29122,ICE,2019
29123,ICE,2019
29124,ICE,2019
29125,ICE,2019
29126,ICE,2019
29127,ICE,2019
29128,ICE,2019
29129,ICE,2019
29130,ICE,2019
29131,ICE,2019
29132,ICE,2019
29133,ICE,2019
29134,ICE,2019
29135,ICE,2019
29136,ICE,2019
29137,ICE,2020
29138,ICE,2020
29139,ICE,2020
29140,ICE,2020
29141,ICE,2020
29142,ICE,2020
29143,ICE,2020
29144,ICE,2020
29145,EV,2020
29146,ICE,2020
29147,ICE,2020
29148,ICE,2020
29149,ICE,2020
29150,ICE,2020
29151,EV,2020
29152,ICE,2020
29153,EV,2020
29154,ICE,2020
29155,ICE,2020
29156,ICE,2020
29157,ICE,2021
29158,ICE,2021
29159,ICE,2021
29160,EV,2021
29161,ICE,2021
29162,EV,2021
29163,ICE,2021
29164,ICE,2021
29165,ICE,2021
29166,ICE,2021
29167,ICE,2021
29168,ICE,2021
29169,EV,2021
29170,ICE,2021
29171,ICE,2021
29172,ICE,2021
29173,ICE,2021
29174,ICE,2021
29175,ICE,2021
29176,ICE,2021
29177,ICE,2011
29178,ICE,2011
29179,ICE,2011
29180,ICE,2011
29181,ICE,2011
29182,ICE,2011
29183,ICE,2011
29184,ICE,2011
29185,ICE,2011
29186,ICE,2011
29187,ICE,2011
29188,ICE,2011
29189,ICE,2011
29190,ICE,2011
29191,ICE,2011
29192,ICE,2011
29193,ICE,2011
29194,ICE,2011
29195,ICE,2011
29196,ICE,2011
29197,ICE,2012
29198,ICE,2012
29199,ICE,2012
29200,ICE,2012
29201,ICE,2012
29202,ICE,2012
29203,ICE,2012
29204,ICE,2012
29205,ICE,2012
29206,ICE,2012
29207,ICE,2012
29208,ICE,2012
29209,ICE,2012
29210,ICE,2012
29211,ICE,2012
29212,ICE,2012
29213,ICE,2012
29214,ICE,2012
29215,ICE,2012
29216,ICE,2013
29217,ICE,2013
29218,ICE,2013
29219,ICE,2013
29220,ICE,2013
29221,ICE,2013
29222,ICE,2013
29223,ICE,2013
29224,ICE,2013
29225,ICE,2013
29226,ICE,2013
29227,ICE,2013
29228,ICE,2013
29229,ICE,2013
29230,ICE,2013
29231,ICE,2013
29232,ICE,2013
29233,ICE,2013
29234,ICE,2013
29235,EV,2013
29236,ICE,2014
29237,ICE,2014
29238,ICE,2014
29239,ICE,2014
29240,ICE,2014
29241,ICE,2014
29242,ICE,2014
29243,ICE,2014
29244,ICE,2014
29245,ICE,2014
29246,ICE,2014
29247,ICE,2014
29248,ICE,2014
29249,ICE,2014
29250,ICE,2014
29251,ICE,2014
29252,ICE,2014
29253,ICE,2014
29254,ICE,2014
29255,ICE,2015
29256,ICE,2015
29257,ICE,2015
29258,ICE,2015
29259,ICE,2015
29260,ICE,2015
29261,ICE,2015
29262,ICE,2015
29263,ICE,2015
29264,ICE,2015
29265,ICE,2015
29266,ICE,2015
29268,ICE,2015
29269,ICE,2015
29270,ICE,2015
29271,ICE,2015
29272,ICE,2015
29273,ICE,2015
29274,ICE,2015
29275,ICE,2016
29276,ICE,2016
29277,ICE,2016
29278,ICE,2016
29279,ICE,2016
29280,ICE,2016
29281,ICE,2016
29282,ICE,2016
29283,ICE,2016
29284,ICE,2016
29285,ICE,2016
29286,ICE,2016
29287,ICE,2016
29288,ICE,2016
29290,EV,2016
29291,ICE,2016
29292,ICE,2016
29293,ICE,2016
29294,EV,2016
29295,ICE,2017
29296,ICE,2017
29297,ICE,2017
29298,ICE,2017
29299,ICE,2017
29300,ICE,2017
29301,ICE,2017
29302,ICE,2017
29303,ICE,2017
29304,ICE,2017
29305,ICE,2017
29306,ICE,2017
29307,ICE,2017
29308,ICE,2017
29309,ICE,2017
29310,ICE,2017
29311,ICE,2017
29312,ICE,2017
29313,ICE,2017
29314,ICE,2017
29315,ICE,2018
29316,ICE,2018
29317,ICE,2018
29318,ICE,2018
29319,ICE,2018
29320,ICE,2018
29321,ICE,2018
29322,ICE,2018
29323,ICE,2018
29324,ICE,2018
29325,ICE,2018
29326,ICE,2018
29327,ICE,2018
29328,ICE,2018
29329,ICE,2018
29330,ICE,2018
29331,ICE,2018
29332,ICE,2018
29333,ICE,2018
29334,ICE,2018
29335,ICE,2019
29336,ICE,2019
29337,ICE,2019
29338,EV,2019
29339,ICE,2019
29340,ICE,2019
29341,ICE,2019
29342,ICE,2019
29343,ICE,2019
29344,ICE,2019
29345,ICE,2019
29346,ICE,2019
29347,ICE,2019
29348,ICE,2019
29349,EV,2019
29350,ICE,2019
29351,ICE,2019
29352,ICE,2019
29353,ICE,2019
29354,ICE,2019
29355,ICE,2020
29356,ICE,2020
29357,ICE,2020
29358,ICE,2020
29359,ICE,2020
29360,ICE,2020
29361,ICE,2020
29362,ICE,2020
29363,EV,2020
29364,EV,2020
29365,ICE,2020
29366,ICE,2020
29367,ICE,2020
29368,ICE,2020
29369,ICE,2020
29370,ICE,2020
29371,ICE,2020
29372,ICE,2020
29373,ICE,2020
29374,ICE,2020
29375,ICE,2011
29376,ICE,2011
29377,ICE,2011
29378,ICE,2011
29379,ICE,2011
29380,ICE,2011
29381,ICE,2011
29382,ICE,2011
29383,ICE,2011
29384,ICE,2011
29385,ICE,2011
29386,ICE,2011
29387,ICE,2011
29388,ICE,2011
29389,ICE,2011
29390,ICE,2011
29391,ICE,2011
29392,ICE,2011
29393,ICE,2011
29394,ICE,2011
29395,ICE,2012
29396,ICE,2012
29397,ICE,2012
29398,ICE,2012
29399,ICE,2012
29400,ICE,2012
29401,ICE,2012
29402,ICE,2012
29403,ICE,2012
29404,ICE,2012
29405,ICE,2012
29406,ICE,2012
29407,ICE,2012
29408,ICE,2012
29409,ICE,2012
29410,ICE,2012
29411,ICE,2012
29412,ICE,2012
29413,ICE,2012
29414,ICE,2012
29415,ICE,2013
29416,ICE,2013
29417,ICE,2013
29418,ICE,2013
29419,ICE,2013
29420,ICE,2013
29421,ICE,2013
29422,ICE,2013
29423,EV,2013
29424,ICE,2013
29425,ICE,2013
29426,ICE,2013
29427,ICE,2013
29428,ICE,2013
29429,ICE,2013
29430,ICE,2013
29431,ICE,2013
29432,ICE,2013
29433,ICE,2013
29434,ICE,2013
29435,ICE,2014
29436,ICE,2014
29437,ICE,2014
29438,ICE,2014
29439,ICE,2014
29440,ICE,2014
29441,ICE,2014
29442,ICE,2014
29443,ICE,2014
29444,ICE,2014
29445,ICE,2014
29446,ICE,2014
29447,ICE,2014
29448,ICE,2014
29449,ICE,2014
29450,ICE,2014
29451,ICE,2014
29452,ICE,2014
29453,ICE,2014
29454,ICE,2015
29455,ICE,2015
29456,ICE,2015
29457,ICE,2015
29458,ICE,2015
29459,ICE,2015
29460,ICE,2015
29461,ICE,2015
29462,ICE,2015
29463,ICE,2015
29464,ICE,2015
29465,ICE,2015
29466,ICE,2015
29467,ICE,2015
29468,ICE,2015
29469,ICE,2015
29470,ICE,2015
29471,ICE,2015
29472,ICE,2015
29473,ICE,2015
29474,ICE,2016
29475,ICE,2016
29476,ICE,2016
29477,ICE,2016
29478,ICE,2016
29479,ICE,2016
29480,ICE,2016
29481,ICE,2016
29482,ICE,2016
29483,ICE,2016
29484,EV,2016
29485,ICE,2016
29486,ICE,2016
29487,ICE,2016
29488,ICE,2016
29489,ICE,2016
29490,ICE,2016
29491,ICE,2016
29492,ICE,2016
29493,ICE,2016
29494,ICE,2017
29495,ICE,2017
29496,ICE,2017
29497,ICE,2017
29498,ICE,2017
29499,ICE,2017
29500,ICE,2017
29501,ICE,2017
29502,ICE,2017
29503,ICE,2017
29504,ICE,2017
29505,ICE,2017
29506,ICE,2017
29507,ICE,2017
29508,ICE,2017
29509,ICE,2017
29510,ICE,2017
29511,ICE,2017
29512,ICE,2017
29513,ICE,2017
29514,ICE,2018
29515,ICE,2018
29516,ICE,2018
29517,ICE,2018
29518,ICE,2018
29519,ICE,2018
29520,ICE,2018
29521,ICE,2018
29522,ICE,2018
29523,ICE,2018
29524,ICE,2018
29525,ICE,2018
29526,ICE,2018
29527,ICE,2018
29528,ICE,2018
29529,ICE,2018
29530,ICE,2018
29531,ICE,2018
29532,ICE,2018
29533,ICE,2018
29534,ICE,2019
29535,ICE,2019
29536,ICE,2019
29537,ICE,2019
29538,ICE,2019
29539,ICE,2019
29540,ICE,2019
29541,ICE,2019
29542,ICE,2019
29543,ICE,2019
29544,ICE,2019
29545,ICE,2019
29546,ICE,2019
29547,ICE,2019
29548,ICE,2019
29549,ICE,2019
29550,ICE,2019
29551,ICE,2019
29552,ICE,2019
29553,ICE,2019
29554,ICE,2020
29555,ICE,2020
29556,ICE,2020
29557,ICE,2020
29558,ICE,2020
29559,ICE,2020
29560,ICE,2020
29561,ICE,2020
29562,ICE,2020
29563,ICE,2020
29564,ICE,2020
29565,ICE,2020
29566,ICE,2020
29567,ICE,2020
29568,EV,2020
29569,ICE,2020
